title,lon,price,misc,lat,date,details_link,hood
Magnificent Hudson River 1.02 acre Lot,40.687271,$225000,,-73.910189,Jul 31,https://newyork.craigslist.org/wch/reb/d/magnificent-hudson-river-102-acre-lot/7156702153.html, (55 miles north of NYC/5 miles to Metro N)
1br condo For sale by owner GREAT DEAL,40.687271,$260000,,-73.910189,Jul 31,https://newyork.craigslist.org/stn/reo/d/staten-island-1br-condo-for-sale-by/7160107977.html, (Great kills)
Corner Store Front Busy Hylan Blvd. W/ parking Great exposure,40.687271,$0,,-73.910189,Jul 31,https://newyork.craigslist.org/stn/reo/d/staten-island-corner-store-front-busy/7154138296.html,
private lake  Community Pocono Housing by Owner,40.687271,$295000,,-73.910189,Jul 31,https://newyork.craigslist.org/jsy/reo/d/private-lake-community-pocono-housing/7169013516.html, (I 80 private lake community mins away)
.72 acre mountain lot in North Carolina,40.687271,$25000,,-73.910189,Jul 31,https://newyork.craigslist.org/mnh/reo/d/franklin-72-acre-mountain-lot-in-north/7167274844.html, (Franklin NC)
Very nice one bedroom,40.641200,$1600,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-very-nice-one-bedroom/7169013679.html, (Brooklyn New York)
Rustic socially distancing  Pocono home by Owner,40.641200,$295000,,-74.013300,Jul 31,https://newyork.craigslist.org/jsy/reo/d/rustic-socially-distancing-pocono-home/7169013533.html, (I 80 private lake community mins away)
Tottenville 6 Room Duplex for Rent,40.641200,$2400,,-74.013300,Jul 31,https://newyork.craigslist.org/stn/reo/d/tottenville-6-room-duplex-for-rent/7169013210.html, (Tottenville)
Luxurious Sunny Princeton by owner,38.252066,$3900,,-76.732464,Jul 31,https://newyork.craigslist.org/mnh/reo/d/princeton-luxurious-sunny-princeton-by/7156704629.html, (Walkable everywhere Princeton ww)
2 BR Fixer close to Penn State U,38.252066,$19000,,-76.732464,Jul 31,https://newyork.craigslist.org/que/reo/d/scranton-2-br-fixer-close-to-penn-state/7169012937.html, (Throop)
Tottenville 6 Room Duplex for Rent,38.252066,$2400,,-76.732464,Jul 31,https://newyork.craigslist.org/stn/reo/d/tottenville-6-room-duplex-for-rent/7169012838.html, (Tottenville)
2 BR Fixer close to Penn State U,38.252066,$19000,,-76.732464,Jul 31,https://newyork.craigslist.org/brk/reo/d/scranton-2-br-fixer-close-to-penn-state/7169012834.html, (Throop)
Immediate opportunity Luxurious sunny side of Princeton by owner,38.252066,$297000,,-76.732464,Jul 31,https://newyork.craigslist.org/mnh/reo/d/princeton-immediate-opportunity/7157996428.html, (Walkable everywhere Princeton ww)
2 BR Fixer close to Penn State U,38.252066,$19000,,-76.732464,Jul 31,https://newyork.craigslist.org/brx/reo/d/scranton-2-br-fixer-close-to-penn-state/7152719971.html, (Throop)
2 BR Fixer close to Penn State U,38.252066,$19000,,-76.732464,Jul 31,https://newyork.craigslist.org/jsy/reo/d/scranton-2-br-fixer-close-to-penn-state/7169012741.html, (Throop)
Immediate opportunity Sunny side of Princeton by owner,38.252066,$299000,,-76.732464,Jul 31,https://newyork.craigslist.org/mnh/reo/d/princeton-immediate-opportunity-sunny/7161527289.html, (Walkable everywhere Princeton ww)
Luxurious living best of jersey in  Princeton area by owner,38.252066,$4000,,-76.732464,Jul 31,https://newyork.craigslist.org/mnh/reo/d/princeton-luxurious-living-best-of/7161527393.html, (Walkable everywhere Princeton ww)
Transformative redevelopment opportunity,38.252066,$10000000,,-76.732464,Jul 31,https://newyork.craigslist.org/mnh/reo/d/princeton-transformative-redevelopment/7161527612.html, (Minutes away)
"Stamford, room available",38.252066,$50,,-76.732464,Jul 31,https://newyork.craigslist.org/fct/reo/d/stamford-stamford-room-available/7169011845.html, (Stamford)
Sunny side of Affordable Princeton area immediate opportunity by owner,38.252066,$299000,,-76.732464,Jul 31,https://newyork.craigslist.org/mnh/reo/d/princeton-sunny-side-of-affordable/7161452778.html, (Walkable everywhere Princeton ww)
private lake  social distancing Turnkey Pocono Housing by Owner,38.252066,$295000,,-76.732464,Jul 31,https://newyork.craigslist.org/jsy/reo/d/private-lake-social-distancing-turnkey/7161452492.html, (I 80 private lake community mins away)
6 br won’t last,38.252066,$0,,-76.732464,Jul 31,https://newyork.craigslist.org/lgi/reo/d/mineola-6-br-wont-last/7169011756.html, (Mineola)
For sale,38.252066,$0,,-76.732464,Jul 31,https://newyork.craigslist.org/lgi/reo/d/glen-head-for-sale/7169011707.html, (Glen head)
private lake  Community Pocono Housing by Owner,38.252066,$295000,,-76.732464,Jul 31,https://newyork.craigslist.org/jsy/reo/d/private-lake-community-pocono-housing/7166164979.html, (I 80 private lake community mins away)
6 br won’t last,40.687271,$0,,-73.910189,Jul 31,https://newyork.craigslist.org/lgi/reo/d/mineola-6-br-wont-last/7169011654.html, (Mineola)
5 star luxury bed n breakfast in upscale Location,40.687271,$4000000,,-73.910189,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-city-5-star-luxury-bed/7166165600.html, (Minutes away)
Rustic socially distancing  Pocono home by Owner,40.687271,$295000,,-73.910189,Jul 31,https://newyork.craigslist.org/jsy/reo/d/rustic-socially-distancing-pocono-home/7166167704.html, (I 80 private lake community mins away)
For sale,40.687271,$0,,-73.910189,Jul 31,https://newyork.craigslist.org/lgi/reo/d/glen-head-for-sale/7169011608.html, (Glen head)
Luxurious sunny Princeton opportunity by owner,40.687271,$289000,,-73.910189,Jul 31,https://newyork.craigslist.org/mnh/reo/d/princeton-luxurious-sunny-princeton/7166168034.html, (Walkable everywhere Princeton ww)
Rustic socially distancing  Pocono home by Owner,40.687271,$295000,,-73.910189,Jul 31,https://newyork.craigslist.org/jsy/reo/d/rustic-socially-distancing-pocono-home/7166189016.html, (I 80 private lake community mins away)
3 bedrooms  near the beach,40.687271,$2800,,-73.910189,Jul 31,https://newyork.craigslist.org/fct/reo/d/stamford-3-bedrooms-near-the-beach/7160226097.html, (Stamford)
6 br house for sale,40.687271,$0,,-73.910189,Jul 31,https://newyork.craigslist.org/lgi/reo/d/mineola-6-br-house-for-sale/7169011532.html, (Mineola)
2 Acre Lakeview Building Lot with Lake Access,41.013821,$59999,,-73.756958,Jul 31,https://newyork.craigslist.org/wch/reo/d/pattersonville-2-acre-lakeview-building/7169011055.html, (Mariaville Lake - Capital Region NY)
2 Acre Building Lot with a View of Mariaville Lake,41.013821,$59999,,-73.756958,Jul 31,https://newyork.craigslist.org/mnh/reo/d/pattersonville-2-acre-building-lot-with/7152763814.html," (Mariaville Lake, Duanesburg, Capital Region, New York)"
Showong today 2 bedrooms renovated ground level with the yard,41.013821,$2250,,-73.756958,Jul 31,https://newyork.craigslist.org/que/reo/d/howard-beach-showong-today-2-bedrooms/7164352628.html, (Howard Beach)
Showing 2 bedrooms with the Backyard Ground Level,41.013821,$2250,,-73.756958,Jul 31,https://newyork.craigslist.org/que/reo/d/howard-beach-showing-2-bedrooms-with/7158412876.html, (Howard Beach)
"5 bedrooms, living room, kitchen nice neighborhood",41.013821,$3200,,-73.756958,Jul 31,https://newyork.craigslist.org/que/reo/d/ridgewood-5-bedrooms-living-room/7159611960.html, (Glendale)
"5 bedrooms, living room, kitchen nice neighborhood",41.013821,$3200,,-73.756958,Jul 31,https://newyork.craigslist.org/que/reo/d/ridgewood-5-bedrooms-living-room/7159611909.html, (Glendale)
"5 bedrooms, living room, kitchen nice neighborhood",41.013821,$3200,,-73.756958,Jul 31,https://newyork.craigslist.org/que/reo/d/ridgewood-5-bedrooms-living-room/7167706640.html, (Glendale)
Showing 5 bedroom family home,40.641200,$3200,,-74.013300,Jul 31,https://newyork.craigslist.org/que/reo/d/ridgewood-showing-5-bedroom-family-home/7167707015.html, (Glendale)
Lovely 1 bedroom in nice neighborhood,40.641200,$1800,,-74.013300,Jul 31,https://newyork.craigslist.org/que/reo/d/ridgewood-lovely-1-bedroom-in-nice/7167707553.html, (Ridgewood)
Brand New Amazing 3 Bed/3 Bath-Crown Heights/Union St-No Fee,40.641200,$4000,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-brand-new-amazing-3-bed-3-bath/7169010118.html,
Prime Neighborhood 2 Bed/1 Bath-Park Slope/President St-No Fee,40.641200,$3500,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-prime-neighborhood-2-bed-1/7169009960.html,
Spacious Modern 2 Bed/1 Bath-PLG/Hawthorne St-No Fee,40.641200,$2800,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-spacious-modern-2-bed-1-bath/7169009883.html,
OCEANFRONT BEACH LOT,40.641200,$999990,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/kaunakakai-oceanfront-beach-lot/7152717111.html, (SoHo)
Huge W/Exposed Brick 3 Bed/1 Bath-Prospect Heights/Bergen St-No Fee,40.641200,$3995,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-huge-exposed-brick-3-bed-1/7169009817.html,
New Spacious 3 Bed/1 Bath-Crown Heights/Albany Ave-No Fee,40.641200,$2700,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-new-spacious-3-bed-1-bath/7169009723.html,
Studio Apartment,40.641200,$1400,,-74.013300,Jul 31,https://newyork.craigslist.org/que/reo/d/staten-island-studio-apartment/7169009703.html, (Kew Gardens)
House and warehouse for sale in the Great North Woods of NH on 2.5+ ac,40.641200,$295000,,-74.013300,Jul 31,https://newyork.craigslist.org/jsy/reo/d/north-oxford-house-and-warehouse-for/7154351288.html," (Colebrook, NH)"
Beautiful corner building lot,40.641200,$50000,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/beautiful-corner-building-lot/7169009426.html, (Eagle Rock Resort)
SoNo prime location artistic large high ceilings 1 bed 1 bath condo,40.641200,$1900,,-74.013300,Jul 31,https://newyork.craigslist.org/fct/reo/d/norwalk-sono-prime-location-artistic/7157872639.html, (Norwalk)
Building for sale 4mil firm,40.641200,$0,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-building-for-sale-4mil-firm/7167263587.html, (Brooklyn)
Building for sale 4mil firm,40.641200,$0,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-building-for-sale-4mil-firm/7167263561.html, (Brooklyn)
Building for sale,40.641200,$0,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-building-for-sale/7167263526.html, (Brooklyn)
Building for sale 4mil firm,40.641200,$0,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-building-for-sale-4mil-firm/7167263510.html, (Brooklyn)
Building for sale 4mil firm,40.641200,$0,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-building-for-sale-4mil-firm/7167263480.html, (Brooklyn)
Building for sale 4mil firm,40.641200,$0,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/brooklyn-building-for-sale-4mil-firm/7167803056.html, (Brooklyn)
Commercial  Midtown  Manhattan Condo for Sale,40.641200,$390000,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-commercial-midtown-manhattan/7163193714.html, (Midtown East)
NYC  Midtown  Manhattan Storage / office   for Rent,40.641200,$1750,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7169006492.html, (Midtown East)
NYC Midtown  Manhattan Storage  for Rent,40.641200,$1750,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7169006410.html, (Midtown East)
ATTN LANDLORDS! ACCEPT GOVT PROGS/GET $800 PER BEDROOM!,40.641200,$800,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reb/d/brooklyn-attn-landlords-accept-govt/7158635953.html," (Brooklyn, Bronx, Queens, Staten Island)"
NYC  Midtown  Manhattan Storage / office   for Rent,40.641200,$1750,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7152166384.html, (Midtown East)
Commercial  Midtown  Manhattan Condo for Sale,40.641200,$390000,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-commercial-midtown-manhattan/7159993157.html, (Midtown East)
NYC Midtown Manhattan Storage/Office  for Rent,40.641200,$1750,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7152166054.html, (Midtown East)
Upstate home-motivated seller,40.641200,$115000,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reb/d/kerhonkson-upstate-home-motivated-seller/7166537032.html, (Kerhonkson)
NYC midtown Manhattan Storage for Rent,40.641200,$1750,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7156755410.html, (Midtown East)
Commercial  Midtown  Manhattan Condo for Sale,40.641200,$390000,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-commercial-midtown-manhattan/7152166234.html, (Midtown East)
NYC midtown Manhattan Storage for Rent,40.641200,$1750,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7158420462.html, (Midtown East)
We fund deals fast!Fix and Flip or 30 Year Investment Property Loans,40.641200,$0,,-74.013300,Jul 31,https://newyork.craigslist.org/stn/reo/d/we-fund-deals-fastfix-and-flip-or-30/7164176698.html,
"Showing UNTIL 9PM 💓 ▶️▶️ While everyone else's doors are closed, 💓",40.641200,$1569,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm-while-everyone-elses/7164802752.html, (Upper West Side)
"   ▶️▶️ While everyone else's doors are closed, we're open for you. ",40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/while-everyone-elses-doors-are-closed/7166437907.html, (Upper West Side)
West 139th st....Showing UNTIL 9PM 💓💓💓💓,40.641200,$1158,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/west-139th-stshowing-until-9pm/7165139262.html, (Upper West Side)
"Showing UNTIL 9PM 💓 ▶️▶️ While everyone else's doors are closed, 💓",40.641200,$1863,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm-while-everyone-elses/7166396503.html, (Upper West Side)
"▶️▶️ While everyone else's doors are closed, we're open for you.🎃🎃",40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/while-everyone-elses-doors-are-closed/7156940043.html, (Upper West Side)
"▶️▶️ While everyone else's doors are closed, we're open for you.🎃🎃",40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/while-everyone-elses-doors-are-closed/7156941538.html, (Upper West Side)
"▶️▶️ While everyone else's doors are closed, we're open for you.🎃🎃",40.641200,$1674,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/while-everyone-elses-doors-are-closed/7166394920.html, (Upper West Side)
"▶️▶️ While everyone else's doors are closed, we're open for you.🎃🎃",40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/while-everyone-elses-doors-are-closed/7156943611.html, (Upper West Side)
"Showing UNTIL 9PM 💓 ▶️▶️ While everyone else's doors are closed, 💓",40.641200,$1663,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm-while-everyone-elses/7165137891.html, (Upper West Side)
"▶️▶️ While everyone else's doors are closed, we're open for you.🎃🎃",40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/while-everyone-elses-doors-are-closed/7160984265.html, (Upper West Side)
"Showing UNTIL 9PM 💓 ▶️▶️ While everyone else's doors are closed, 💓",40.641200,$1863,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/showing-until-9pm-while-everyone-elses/7164884102.html, (Upper West Side)
Move in by the 15th.....guarenteed!!!!!!! - WEST 106TH ST,40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/move-in-by-the-15thguarenteed-west/7158311651.html,
■■■OPEN HOUSE TODAY UNTIL 9PM - DREAM APARTMENTS ALL OVER,40.641200,$1480,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/open-house-today-until-9pm-dream/7157982055.html,
Move in by the 15th.....guarenteed!!!!!!! - WEST 106TH ST,40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/move-in-by-the-15thguarenteed-west/7158311151.html,
Move by the 15th of the month......guarenteed!!!!!!! - WEST 106TH ST,40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/move-by-the-15th-of-the-monthguarenteed/7160916861.html,
Move in by the 1st of the month......guarenteed!!!!!!! - WEST 106TH ST,40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/move-in-by-the-1st-of-the/7157983106.html,
■■■OPEN HOUSE TODAY UNTIL 9PM - DREAM APARTMENTS ALL OVER,40.641200,$1480,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/open-house-today-until-9pm-dream/7160918211.html,
Move in by the 1st of the month......guarenteed!!!!!!! - WEST 106TH ST,40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/move-in-by-the-1st-of-the/7154595613.html,
Move in by the 1st of the month......guarenteed!!!!!!! - WEST 106TH ST,40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/move-in-by-the-1st-of-the/7160917232.html,
Move in by the 15th.....guarenteed!!!!!!! - WEST 106TH ST,40.641200,$1557,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/move-in-by-the-15thguarenteed-west/7157981489.html,
■■■OPEN HOUSE TODAY UNTIL 9PM - DREAM APARTMENTS ALL OVER,40.641200,$1480,,-74.013300,Jul 31,https://newyork.craigslist.org/brk/reo/d/open-house-today-until-9pm-dream/7157982673.html,
3500 sq ft SPACE Perfect for a Gym or Dance School,40.641200,$0,,-74.013300,Jul 31,https://newyork.craigslist.org/lgi/reo/d/east-rockaway-3500-sq-ft-space-perfect/7169002286.html, (farmingdale)
WAREHOUSE SPACE,40.641200,$0,,-74.013300,Jul 31,https://newyork.craigslist.org/lgi/reo/d/farmingdale-warehouse-space/7169002224.html, (Farmingdale)
"Duplex 3/2 & 2/1 by owner, Live in 1 and have income",40.641200,$439000,,-74.013300,Jul 31,https://newyork.craigslist.org/fct/reo/d/hollywood-duplex-by-owner-live-in-1-and/7168999645.html," (Hollywood, Florida)"
1 bedroom Studio,40.641200,$1300,,-74.013300,Jul 31,https://newyork.craigslist.org/brx/reo/d/bronx-1-bedroom-studio/7151613423.html, (Bronx/ Near Baychester)
Large 2br 2ba,40.641200,$2000,,-74.013300,Jul 31,https://newyork.craigslist.org/wch/reb/d/mount-vernon-large-2br-2ba/7161373204.html, (Mt. Vernon)
85 acres - Rt. 66 in the Mojave Desert - serious social distancing,40.641200,$100000,,-74.013300,Jul 31,https://newyork.craigslist.org/mnh/reo/d/amboy-85-acres-rt-66-in-the-mojave/7168996652.html," (Amboy, CA)"
